LTER_site,local_site,point_ID,date,depth_stake,depth_n,depth_e,depth_s,depth_w,mean_depth,num_meas
NWT,sdl,39,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,40,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,41,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,42,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,43,6/30/1999,90,NaN,NaN,NaN,NaN,90,1
NWT,sdl,44,6/30/1999,105,NaN,NaN,NaN,NaN,105,1
NWT,sdl,45,6/30/1999,160,NaN,NaN,NaN,NaN,160,1
NWT,sdl,46,6/30/1999,80,NaN,NaN,NaN,NaN,80,1
NWT,sdl,47,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,48,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,49,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,50,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,51,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,52,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,53,6/30/1999,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,54,6/30/1999,45,NaN,NaN,NaN,NaN,45,1
NWT,sdl,55,6/30/1999,210,NaN,NaN,NaN,NaN,210,1
NWT,sdl,56,6/30/1999,240,NaN,NaN,NaN,NaN,240,1
NWT,sdl,57,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,58,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,59,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,60,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,61,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,62,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,63,6/30/1999,110,NaN,NaN,NaN,NaN,110,1
NWT,sdl,64,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,65,6/30/1999,35,NaN,NaN,NaN,NaN,35,1
NWT,sdl,66,6/30/1999,320,NaN,NaN,NaN,NaN,320,1
NWT,sdl,67,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,68,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,69,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,70,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,71,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,72,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,73,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,74,6/30/1999,100,NaN,NaN,NaN,NaN,100,1
NWT,sdl,75,6/30/1999,150,NaN,NaN,NaN,NaN,150,1
NWT,sdl,76,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,77,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,78,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,79,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,80,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,101,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,201,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,301,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,401,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,501,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,601,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,701,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,801,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,1,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,2,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,3,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,4,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,5,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,6,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,7,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,8,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,9,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,10,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,11,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,12,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,13,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,14,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,15,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,16,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,17,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,18,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,19,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,20,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,21,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,22,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,23,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,24,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,25,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,26,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,27,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,28,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,29,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,30,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,31,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,32,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,33,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,34,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,35,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,36,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,37,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,38,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,39,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,40,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,41,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,42,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,43,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,44,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,45,7/12/1999,25,NaN,NaN,NaN,NaN,25,1
NWT,sdl,46,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,47,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,48,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,49,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,50,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,51,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,52,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,53,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,54,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,55,7/12/1999,55,NaN,NaN,NaN,NaN,55,1
NWT,sdl,56,7/12/1999,115,NaN,NaN,NaN,NaN,115,1
NWT,sdl,57,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,58,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,59,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,60,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,61,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,62,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,63,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,64,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,65,7/12/1999,115,NaN,NaN,NaN,NaN,115,1
NWT,sdl,66,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,67,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,68,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,69,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,70,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,71,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,72,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,73,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,74,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,75,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,76,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,77,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,78,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,79,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,80,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,101,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,201,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,301,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,401,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,501,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,601,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,701,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,801,7/12/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,1,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,2,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,3,12/2/1999,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,4,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,5,12/2/1999,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,6,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,7,12/2/1999,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,8,12/2/1999,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,9,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,10,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,11,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,12,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,13,12/2/1999,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,14,12/2/1999,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,15,12/2/1999,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,16,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,17,12/2/1999,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,18,12/2/1999,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,19,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,20,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,21,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,22,12/2/1999,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,23,12/2/1999,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,24,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,25,12/2/1999,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,26,12/2/1999,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,27,12/2/1999,35,NaN,NaN,NaN,NaN,35,1
NWT,sdl,28,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,29,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,30,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,31,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,32,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,33,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,34,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,35,12/2/1999,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,36,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,37,12/2/1999,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,38,12/2/1999,110,NaN,NaN,NaN,NaN,110,1
NWT,sdl,39,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,40,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,41,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,42,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,43,12/2/1999,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,44,12/2/1999,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,45,12/2/1999,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,46,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,47,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,48,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,49,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,50,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,51,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,52,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,53,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,54,12/2/1999,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,55,12/2/1999,15,NaN,NaN,NaN,NaN,15,1
NWT,sdl,56,12/2/1999,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,57,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,58,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,59,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,60,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,61,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,62,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,63,12/2/1999,80,NaN,NaN,NaN,NaN,80,1
NWT,sdl,64,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,65,12/2/1999,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,66,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,67,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,68,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,69,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,70,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,71,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,72,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,73,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,74,12/2/1999,20,NaN,NaN,NaN,NaN,20,1
NWT,sdl,75,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,76,12/2/1999,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,77,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,78,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,79,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,80,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,101,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,201,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,301,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,401,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,501,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,601,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,701,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,801,12/2/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,1,1/7/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,2,1/7/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,3,1/7/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,4,1/7/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,5,1/7/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,6,1/7/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,7,1/7/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,8,1/7/2000,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,9,1/7/2000,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,10,1/7/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,11,1/7/2000,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,12,1/7/2000,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,13,1/7/2000,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,14,1/7/2000,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,15,1/7/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,16,1/7/2000,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,17,1/7/2000,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,18,1/7/2000,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,19,1/7/2000,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,20,1/7/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,21,1/7/2000,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,22,1/7/2000,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,23,1/7/2000,65,NaN,NaN,NaN,NaN,65,1
NWT,sdl,24,1/7/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,25,1/7/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,26,1/7/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,27,1/7/2000,35,NaN,NaN,NaN,NaN,35,1
NWT,sdl,28,1/7/2000,70,NaN,NaN,NaN,NaN,70,1
NWT,sdl,29,1/7/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,30,1/7/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,31,1/7/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,32,1/7/2000,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,33,1/7/2000,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,34,1/7/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,35,1/7/2000,20,NaN,NaN,NaN,NaN,20,1
NWT,sdl,36,1/7/2000,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,37,1/7/2000,50,NaN,NaN,NaN,NaN,50,1
NWT,sdl,38,1/7/2000,100,NaN,NaN,NaN,NaN,100,1
NWT,sdl,39,1/7/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,40,1/7/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,41,1/7/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,42,1/7/2000,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,43,1/7/2000,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,44,1/7/2000,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,45,1/7/2000,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,46,1/7/2000,15,NaN,NaN,NaN,NaN,15,1
NWT,sdl,47,1/7/2000,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,48,1/7/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,49,1/7/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,50,1/7/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,51,1/7/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,52,1/7/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,53,1/7/2000,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,54,1/7/2000,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,55,1/7/2000,60,NaN,NaN,NaN,NaN,60,1
NWT,sdl,56,1/7/2000,60,NaN,NaN,NaN,NaN,60,1
NWT,sdl,57,1/7/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,58,1/7/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,59,1/7/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,60,1/7/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,61,1/7/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,62,1/7/2000,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,63,1/7/2000,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,64,1/7/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,65,1/7/2000,110,NaN,NaN,NaN,NaN,110,1
NWT,sdl,66,1/7/2000,60,NaN,NaN,NaN,NaN,60,1
NWT,sdl,67,1/7/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,68,1/7/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,69,1/7/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,70,1/7/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,71,1/7/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,72,1/7/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,73,1/7/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,74,1/7/2000,60,NaN,NaN,NaN,NaN,60,1
NWT,sdl,75,1/7/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,76,1/7/2000,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,77,1/7/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,78,1/7/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,79,1/7/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,80,1/7/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,101,1/7/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,201,1/7/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,301,1/7/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,401,1/7/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,501,1/7/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,601,1/7/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,701,1/7/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,801,1/7/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,1,1/25/2000,35,NaN,NaN,NaN,NaN,35,1
NWT,sdl,2,1/25/2000,95,NaN,NaN,NaN,NaN,95,1
NWT,sdl,3,1/25/2000,75,NaN,NaN,NaN,NaN,75,1
NWT,sdl,4,1/25/2000,55,NaN,NaN,NaN,NaN,55,1
NWT,sdl,5,1/25/2000,100,NaN,NaN,NaN,NaN,100,1
NWT,sdl,6,1/25/2000,70,NaN,NaN,NaN,NaN,70,1
NWT,sdl,7,1/25/2000,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,8,1/25/2000,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,9,1/25/2000,20,NaN,NaN,NaN,NaN,20,1
NWT,sdl,10,1/25/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,11,1/25/2000,110,NaN,NaN,NaN,NaN,110,1
NWT,sdl,12,1/25/2000,70,NaN,NaN,NaN,NaN,70,1
NWT,sdl,13,1/25/2000,160,NaN,NaN,NaN,NaN,160,1
NWT,sdl,14,1/25/2000,85,NaN,NaN,NaN,NaN,85,1
NWT,sdl,15,1/25/2000,75,NaN,NaN,NaN,NaN,75,1
NWT,sdl,16,1/25/2000,95,NaN,NaN,NaN,NaN,95,1
NWT,sdl,17,1/25/2000,25,NaN,NaN,NaN,NaN,25,1
NWT,sdl,18,1/25/2000,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,19,1/25/2000,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,20,1/25/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,21,1/25/2000,110,NaN,NaN,NaN,NaN,110,1
NWT,sdl,22,1/25/2000,85,NaN,NaN,NaN,NaN,85,1
NWT,sdl,23,1/25/2000,160,NaN,NaN,NaN,NaN,160,1
NWT,sdl,24,1/25/2000,110,NaN,NaN,NaN,NaN,110,1
NWT,sdl,25,1/25/2000,35,NaN,NaN,NaN,NaN,35,1
NWT,sdl,26,1/25/2000,50,NaN,NaN,NaN,NaN,50,1
NWT,sdl,27,1/25/2000,70,NaN,NaN,NaN,NaN,70,1
NWT,sdl,28,1/25/2000,60,NaN,NaN,NaN,NaN,60,1
NWT,sdl,29,1/25/2000,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,30,1/25/2000,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,31,1/25/2000,110,NaN,NaN,NaN,NaN,110,1
NWT,sdl,32,1/25/2000,50,NaN,NaN,NaN,NaN,50,1
NWT,sdl,33,1/25/2000,120,NaN,NaN,NaN,NaN,120,1
NWT,sdl,34,1/25/2000,90,NaN,NaN,NaN,NaN,90,1
NWT,sdl,35,1/25/2000,75,NaN,NaN,NaN,NaN,75,1
NWT,sdl,36,1/25/2000,20,NaN,NaN,NaN,NaN,20,1
NWT,sdl,37,1/25/2000,90,NaN,NaN,NaN,NaN,90,1
NWT,sdl,38,1/25/2000,180,NaN,NaN,NaN,NaN,180,1
NWT,sdl,39,1/25/2000,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,40,1/25/2000,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,41,1/25/2000,130,NaN,NaN,NaN,NaN,130,1
NWT,sdl,42,1/25/2000,90,NaN,NaN,NaN,NaN,90,1
NWT,sdl,43,1/25/2000,140,NaN,NaN,NaN,NaN,140,1
